Tmdbid,Title,Genre1,Genre2,Genre3,Genre4,Genre5,TmdbVote,Keywords
2940,Invasion,Drama,Sci-Fi & Fantasy,Mystery,,,6.9,"florida,clone,hurricane,horror,thriller,creature,alien invasion"
93888,Criminal: France,Drama,Crime,Mystery,,,7.2,thriller
61135,Finding Carter,Drama,,,,,6.4,"kidnapping,dysfunctional family,teen anger,teen drama,biological parents"
34188,Princess Lover!,Animation,Comedy,Drama,,,6.6,harem
96450,Miss Scarlet & the Duke,Drama,Mystery,Crime,,,7.8,"london, england,detective,detective inspector,investigation,period drama,female detective,detective agency,costume drama,crime solving,victorian era"
72289,Fearless,Drama,,,,,6.4,law
33240,Battlestar Galactica: Blood & Chrome,Sci-Fi & Fantasy,,,,,6.6,"cyborg,space travel,alien,prequel,space,alien planet"
43323,Comedy Bang! Bang!,Comedy,Talk,,,,6.4,"comedian,sketch comedy,skit"
3035,He-Man and the Masters of the Universe,Action & Adventure,Animation,,,,6.6,sword and planet
71004,Anonymous Noise,Animation,Drama,,,,6.5,"music,romance"
42021,Talking Dead,Drama,,,,,7.5,"the walking dead,after show"
69225,ACCA: 13-Territory Inspection Dept.,Animation,Crime,Drama,Mystery,,7.3,"government,corruption,police,politics,espionage,detective,flashback,royalty,conspiracy,based on manga,social differences,seinen,anime"
71764,Splitting Up Together,Family,Comedy,,,,6.5,"remake,family,marital separation,sitcom"
63645,Agent X,Drama,Action,,,,5.1,"secret agent,vice president"
51038,Natholdet,Comedy,Talk,,,,7.7,"talk show,late night"
62856,The Real O'Neals,Comedy,,,,,7.7,"family,catholic,lgbt,lgbt teen,sitcom"
2899,Long Way Round,Documentary,,,,,8.5,"travel,motorcycle"
71816,The Bronze Garden,Drama,,,,,6.9,missing child
60766,Sirens,Comedy,,,,,7,"chicago, illinois,ambulance,paramedic,workplace comedy"
3184,Journeyman,Drama,Sci-Fi & Fantasy,,,,7.5,"time travel,good deed,changing the past or future"
1593,Joan of Arcadia,Sci-Fi & Fantasy,Mystery,Drama,,,7.2,"maryland,good deed"
54511,Being Mary Jane,Drama,,,,,7.5,"television,tv news,tv news anchor"
51078,Rita,Drama,Comedy,,,,8,school teacher
453,Mister Ed,Comedy,,,,,6.7,"horse,speaking horse,sitcom"
12304,Highlander: The Animated Series,Animation,Drama,,,,6.4,highlander
76467,Strange Angel,Sci-Fi & Fantasy,Drama,Mystery,,,7.5,"general,world war ii,based on a true story,los angeles, california,scientist,drugs,period drama,military,occult ritual,1940s,1930s,thelema,occultism,rocket engineer,aleister crowley,magick"
97220,Nobody Knows,Drama,Crime,Mystery,,,8.3,"detective,revenge,serial killer"
69087,Voice,Crime,,,,,6.2,"detective,call center,voice,thriller"
68518,My Father's Murderers,Crime,,,,,10,"murder,police investigation"
61969,Angie Tribeca,Comedy,,,,,6.7,"police,satire,spoof,los angeles, california,female cop,lapd"
51488,Crime Scene Cleaner,Comedy,,,,,8,"slapstick,blood,stereotype,crime scene cleaner"
3089,Parker Lewis Can't Lose,Comedy,,,,,7.1,"high school,male friendship,teen comedy,sitcom,father son relationship,brother sister relationship"
14264,Cranford,Drama,,,,,8,"small town,england,class differences,period drama,costume drama,19th century"
113791,3 Caminos,Drama,Action & Adventure,,,,0,"friendship,road trip,coming of age"
10403,Division 4,Crime,Drama,,,,0,"police,black and white,crime investigation"
70883,Love Tyrant,Animation,Comedy,Drama,,,7.1,"based on manga,anime"
60805,Brynhildr in the Darkness,Action & Adventure,Animation,,,,7.7,anime
78881,Picnic at Hanging Rock,Drama,Mystery,,,,6.3,"based on novel or book,forest,valentine's day"
63699,Utopia,Comedy,,,,,8,"politics,political satire,government employee,sitcom,federal government,workplace comedy,government waste,government agency"
32062,Human Planet,Documentary,,,,,8.4,nature documentary
3478,Star Wars: Ewoks,Animation,Sci-Fi & Fantasy,Kids,Action & Adventure,,6.6,"ewoks,space opera"
70813,Fight For My Way,Comedy,Drama,,,,8,"workplace,romance,mixed martial arts"
64073,Class,Drama,Sci-Fi & Fantasy,,,,6.2,"time travel,alien,teenager,spin off"
70455,The King in Love,Drama,,,,,5.2,"based on novel or book,love triangle,royal family,romance,historical,historical drama,goryeo dynasty"
64978,Whose Line Is It Anyway?,Comedy,,,,,7.9,"game show,improvisation,improvised"
18712,The Search,Crime,Drama,Comedy,,,7.1,"politics,journalism,investigation,satire,missing child"
4040,New York Undercover,Drama,Crime,,,,7.8,"new york city,undercover agent,gang,police detective"
30762,Behind Closed Doors,War & Politics,Drama,,,,0,"cold war,anthology,military"
712,Designing Women,Comedy,,,,,7.1,"atlanta,career woman,sitcom,interior design,workplace comedy,atlanta, georgia"
7171,Going Postal,Comedy,,,,,7.2,"based on novel or book,con man,postman,miniseries,mail,fantasy world,post office,golem"
86343,The Name of the Rose,Drama,Mystery,War & Politics,,,7.1,"based on novel or book,inquisition,heresy,religious fanaticism,murder mystery,theological debate,14th century,master disciple relationship,pope vs emperor dispute,science vs faith"
60911,Fixer Upper,Reality,,,,,7.8,home renovation
31749,The Adventures of Batman,Animation,Action & Adventure,,,,7,"superhero,super power"
63942,The Delicious Guys,Comedy,Family,,,,9,food
67230,Silvana Sin Lana,Drama,Soap,,,,0,telenovela
7768,Star Blazers,Sci-Fi & Fantasy,Action & Adventure,Drama,Animation,,8.7,space
32552,The Gates,Drama,Mystery,Sci-Fi & Fantasy,,,6.8,"vampire,supernatural,suburb,succubus,neighborhood,chief of police,gated community"
168,Are You Being Served?,Comedy,,,,,7,"department store,camp,sitcom,workplace comedy,clerks"
38441,Freezing,Sci-Fi & Fantasy,Animation,Action & Adventure,Drama,,7.2,"nudity,harem,super power,ecchi,anime,fan service"
66695,The Triplets,Animation,Kids,,,,8.5,"witch,fairy tale"
78267,Huaiquimán y Tolosa,Crime,Comedy,Drama,,,6,private investigator
31687,Dragonaut: The Resonance,Action & Adventure,Animation,Drama,Sci-Fi & Fantasy,,7.7,anime
50042,Below Deck,Reality,,,,,8.2,"cruise ship,upstairs downstairs"
13925,Ellery Queen,Mystery,Drama,,,,9,"new york city,detective,writer,nypd,post world war ii,murder investigation,1940s"
58957,Nathan For You,Comedy,Documentary,,,,8,"mockumentary,prank,cringe"
92588,Deca-Dence,Animation,Drama,Action & Adventure,Sci-Fi & Fantasy,,8.1,"monster,dystopia,survival,steampunk,kaiju,machinery,anime,retrofuturism"
32025,American Pickers,Reality,Comedy,Documentary,,,7.1,"iowa,antique,nashville tennessee,unrestored,picker"
98903,Mewkledreamy,Animation,Action & Adventure,,,,5,"dream,school,student,anime"
99233,Come una madre,Drama,,,,,0,escape
82402,Cette année-là,Talk,,,,,0,"nostalgia,celebrity"
55582,Kodoku no Gurume,Drama,,,,,0,"food,based on manga,gastronomy"
17627,The Take,Action & Adventure,Drama,,,,7.7,miniseries
99080,Peter Grill and the Philosopher's Time,Animation,Comedy,Sci-Fi & Fantasy,,,8.4,"adult humor,harem,romance,based on manga,fantasy world,ecchi,anime"
80230,Black Monday,Comedy,Crime,,,,7.9,"wall street,stockbroker,stock market crash,1980s,black monday"
79356,Tuca & Bertie,Comedy,Animation,,,,7,adult animation
13561,Little Dorrit,Drama,,,,,7.7,"based on novel or book,england,period drama,charles dickens,costume drama"
79720,When Heroes Fly,Drama,Action & Adventure,War & Politics,,,7.1,"israel,post traumatic stress  disorder,based on novel or book,colombia,cult,forest,disappearance,soldier,drugs,forest fire"
71763,"Alex, Inc.",Comedy,,,,,6.5,podcast
12117,Human Trafficking,Drama,Crime,Mystery,,,6.7,"underworld,corruption,police,undercover,investigation,human trafficking,eastern europe,philippines,conspiracy,miniseries,sex trafficking,small community"
70460,Sexplora,Documentary,,,,,6,"sexuality,science"
88110,Intelligence,Comedy,,,,,6.5,workplace comedy
96557,Pandemic: How to Prevent an Outbreak,Documentary,,,,,6.9,"quarantine,outbreak,virus,pandemic,influenza"
72504,Battle Girl High School,Animation,Comedy,Sci-Fi & Fantasy,,,7,"monster,school life"
86943,Girls from Ipanema,Drama,,,,,7.8,romance
96954,White House Farm,Drama,Crime,,,,6.4,"murder,united kingdom,1980s"
63441,I Dare You to Leave,Drama,,,,,0,telenovela
71645,Lady Night,Talk,,,,,10,talk show
74094,Our Love Has Always Been 10 Centimeters Apart.,Comedy,Drama,Animation,,,8.6,"romance,slice of life,school,vocaloid,anime"
2388,Queer as Folk,Drama,,,,,8.3,"northern england,age difference,male friendship,gay interest,miniseries,lgbt,lgbt teen,gay culture,manchester,gay"
61096,Rush,Drama,,,,,7.3,"addiction,los angeles, california,doctor,fixer"
81102,Midnight Diner,Drama,,,,,2.7,food
2624,Ned and Stacey,Comedy,,,,,7.6,"marriage of convenience,sitcom"
492,"Upstairs, Downstairs",Drama,,,,,8.1,"servant,period drama,social change"
94693,Wandering Witch: The Journey of Elaina,Animation,Action & Adventure,Sci-Fi & Fantasy,,,6.4,"witch,magic,slice of life,travel,fantasy world,based on light novel,anime"
91413,Lambs of God,Drama,,,,,7.1,"based on novel or book,nun,eccentric,priest,catholic,remote island,catholic church,secluded"
72001,Life Sentence,Drama,Comedy,,,,6.3,cancer
63451,Naked and Afraid XL,Reality,Documentary,,,,6.8,"survival,nature"
59674,The Paradise,Drama,,,,,7.3,"england,department store,history,period drama,costume drama,19th century"
3531,The Celebrity Apprentice,Reality,,,,,4.9,"competition,business competition,employment"
66109,Hundred,Action & Adventure,Animation,Sci-Fi & Fantasy,,,6.3,"harem,romance,mecha,ecchi,based on light novel,anime"
13675,Gulliver's Travels,Action & Adventure,Sci-Fi & Fantasy,Drama,,,6.8,"based on novel or book,fairy tale,horse,surrealism,anthropomorphism,miniseries,animal,18th century,giant,sea adventure,gulliver"
75867,Mob Psycho 100,Action & Adventure,Comedy,Mystery,,,6.2,based on manga
23956,Treasure Island,Action & Adventure,Animation,,,,9,pirate
72792,Safe,Drama,Crime,,,,6.9,"thriller,missing child"
95170,Betty,Comedy,Drama,,,,7.7,"new york city,skateboarding"
10808,Tarzan,Action & Adventure,Drama,,,,6.5,"africa,feral child,tarzan,jungle"
71959,I Can See Your Voice,Reality,,,,,7.5,"music,mystery,singer,lip synching,k-pop"
116500,The Pembrokeshire Murders,Crime,Drama,,,,6.8,"wales,serial killer,police detective,true crime,murder investigation,convicted felon,cold case,unsolved murders,pembrokeshire"
68000,Training Day,Crime,Drama,,,,5.8,"police,dirty cop,based on movie,lapd"
4585,Tripping the Rift,Animation,Comedy,Sci-Fi & Fantasy,,,6.6,sci-fi comedy
119,Cory in the House,Comedy,,,,,7.1,"washington d.c.,the white house,president,teenager,spin off,chef,sitcom,father son relationship"
38247,Wolverine,Action & Adventure,Animation,Sci-Fi & Fantasy,,,5.3,"superhero,anime"
48310,Blondynka,Comedy,,,,,0,veterinarian
70594,Alice & Zoroku,Animation,Action & Adventure,Sci-Fi & Fantasy,,,7.8,"family relationships,old man,based on manga,anime,supernatural power"
62172,Gangland Undercover,Drama,,,,,7.8,"undercover agent,outlaw,organized crime,motorcycle gang,informant"
61749,TableTop,Comedy,,,,,7.4,board game
35268,The Glee Project,Reality,,,,,6.3,"music,competition,music competition,singing,audition,singing competition"
19531,Salem's Lot,Drama,,,,,5.6,"based on novel or book,vampire,priest,miniseries,hospital"
95481,Mi bella genio,Comedy,Sci-Fi & Fantasy,,,,0,"genie,sitcom"
65809,Spring Tide,Crime,,,,,7.8,thriller
30704,The Forgotten,Drama,Crime,,,,6.5,"police,amateur detective,investigation,murder investigation,volunteering,unsolved crime"
91299,Assassins Pride,Action & Adventure,Crime,Drama,Animation,,6.6,based on light novel
74064,Go Back Couple,Comedy,Sci-Fi & Fantasy,,,,7.4,"time travel,romance"
4636,Viper,Action & Adventure,,,,,6.1,"california,police,technology,crime fighter,task force,lawman ,car,high tech,fighting crime,viper,defender,near future"
12258,Cold Case Files,Mystery,Documentary,Crime,,,8.4,"unsolved mystery,procedural,cold case,unsolved crime"
82523,Because of You,Drama,,,,,0,"romance,remake"
2398,Girlfriends,Drama,Comedy,,,,8,"female friendship,los angeles, california,sitcom"
66784,To Tell the Truth,Comedy,Talk,,,,5.7,"truth,game show,celebrity,impostor,panel show"
1008,Vision On,Family,,,,,8.5,children
61755,WATAMOTE,Animation,Comedy,Drama,,,8.3,"nerd,slice of life,based on manga,recluse,anime"
85232,Bloom,Drama,Sci-Fi & Fantasy,,,,7.6,"romance,old age"
69659,Snatch,Comedy,Crime,,,,6.4,"comedian,organized crime,based on movie"
66120,Norn9,Sci-Fi & Fantasy,Animation,Drama,Sci-Fi & Fantasy,,4.3,"harem,romance,super power,anime,based on visual novel,josei,reverse harem"
3783,Room 222,Comedy,Drama,,,,5,"high school,high school teacher,usa history,social issues"
61741,Secrets and Lies,Drama,Crime,,,,7.2,"child murder,murder,murder mystery,murder suspect"
13555,Roots,Drama,,,,,7.6,"africa,slavery,plantation,family history,miniseries,historical drama,captivity,genealogy"
967,The Huckleberry Hound Show,Animation,Comedy,Kids,,,6.6,"music,cartoon,slapstick,outlaw,anthropomorphism,hillbilly,dog,animal,lawman ,wild west,short"
76557,Welcome to Waikiki,Drama,Comedy,,,,8.2,"guesthouse,sitcom"
20960,East of Eden,Action & Adventure,Drama,,,,5.5,romance
6202,Stromberg,Comedy,,,,,7.4,"office,mockumentary"
100645,BLEACH 千年血戦篇,Animation,Comedy,Action & Adventure,,,0,"supernatural,based on manga,combat,super power,shounen,anime,shinigami"
19780,Please Teacher!,Animation,Comedy,Drama,,,8,"high school,love triangle,alien,teacher student relationship,anime"
47085,Cruel Palace: War of Flowers,Drama,,,,,7.5,"historical,joseon dynasty"
39677,Supervivientes,Reality,,,,,2,survive
3469,Minder,Action & Adventure,Comedy,Drama,,,8.3,"london, england,police,fight,gangster,pub,bodyguard,flat,boxer,import,love-hate relationship,money,urban,car salesman,caper comedy,con,dealer,small time crook,scheme,offbeat,cigar smoker,businessman,export"
35058,Property Brothers,Reality,,,,,7.5,"house,real estate,home renovation"
94659,Giri/Haji,Crime,Drama,,,,7.8,"london, england,yakuza,mafia,tokyo, japan"
56336,The Tunnel,Action & Adventure,Crime,Drama,Mystery,,7.5,"english channel,dead,tunnel,calais,channel tunnel"
2210,Tarzan,Action & Adventure,Drama,,,,6.6,"new york city,feral child,tarzan,police detective,nypd,female detective"
1638,Providence,Drama,,,,,6.4,"small town,rhode island,dysfunctional family,family relationships,hometown,medical drama,general practitioner (gp),simpler life,living with parents"
5084,Kolchak: The Night Stalker,Drama,Sci-Fi & Fantasy,,,,7.8,"monster,news reporter,official cover-up"
77284,Tempted,Drama,,,,,6.4,"based on novel or book,lover,seduction,romance,young,melodrama"
345,My Little Pony,Animation,,,,,7.2,"friendship,pony"
73868,Belle et Bum,Talk,,,,,0,music
21750,Eden of the East,Animation,Drama,Mystery,Comedy,Action & Adventure,7.6,amnesia
97062,Killer Inside: The Mind of Aaron Hernandez,Documentary,Crime,,,,7.4,true crime
76062,Beatless,Animation,Drama,Sci-Fi & Fantasy,Action & Adventure,,6.4,"based on light novel,anime"
21296,Sherlock Hound,Action & Adventure,Animation,Mystery,,,7.3,"london, england,detective,investigation,anthropomorphism,mystery,sherlock,enquête policière,aventure,anthropomorphic animal"
2560,UFO,Sci-Fi & Fantasy,Drama,Action & Adventure,,,8.2,ufo
4557,Lovejoy,Comedy,Drama,Mystery,,,7.7,"antique dealer,rogue"
57757,Brothers Conflict,Animation,Comedy,,,,8,"based on novel or book,harem,romance,shoujo,anime,bishounen,reverse harem"
32406,The Big C,Comedy,,,,,6.9,"teacher,cancer"
62474,Seaside Hotel,Comedy,Drama,,,,8,"hotel,bade"
46661,Twisted,Mystery,Drama,,,,7.7,"troubled teen,teen drama,murder suspect"
11567,Benidorm,Comedy,,,,,7.1,"hotel,spain,holiday,tourist,sitcom,workplace comedy"
35,Cracker,Crime,Drama,,,,5.9,"northern england,self-destruction,psychologist,manchester,criminal consultant"
11766,My Little Margie,Comedy,,,,,0,"new york city,single father,sitcom"
58263,O',Drama,Soap,,,,10,"quebec,family business ,family drama"
97085,Van der Valk,Crime,Drama,,,,7.7,"amsterdam, netherlands,police detective,criminal investigation,murder investigation,crime investigation,colleagues"
83412,(The Hook Up Plan),Comedy,,,,,7.7,"friendship,paris, france,romance,best friend,lovestory"
34438,Outcasts,Drama,Science Fiction,,,,5.9,"future,post-apocalyptic future,space colony,space"
1101,My So-Called Life,Drama,Comedy,,,,7.8,"high school,friendship,family relationships,romance,coming of age,teenage girl,school,teenager,first love,teen drama,teen social issues"
36984,Juden Chan,Animation,Comedy,,,,9,ecchi
29602,Major,Animation,,,,,8.7,"baseball,based on manga"
63141,Westside,Comedy,Drama,Crime,,,5.4,"1970s,new zealand,criminal,safecracker,1980s,1990s,auckland"
7924,Corleone,Crime,Drama,,,,8.2,"mafia,cosa nostra"
45807,Kokoro Connect,Animation,Comedy,Drama,,,6.4,"supernatural,school,anime,school club"
97198,Happily Married,Crime,Drama,Comedy,,,0,"infidelity,1970s,dark comedy,quebec,outlaw,quebec city"
116266,Edificio Corona,Soap,Comedy,,,,0,"romance,covid-19"
64375,Mobile Suit Gundam: Iron-Blooded Orphans,Drama,Animation,War & Politics,Action & Adventure,Sci-Fi & Fantasy,7.6,"politics,mecha,anime"
74764,Tabula Rasa,Drama,,,,,7.7,psychological thriller
43242,Uninhabited Planet Survive!,Animation,Sci-Fi & Fantasy,Action & Adventure,,,10,"survival,space,anime,original"
90602,Bolívar: Una lucha admirable,Drama,,,,,7.6,"biography,romance"
82833,The Brainiacs,Talk,,,,,8,variety show
108255,All Creatures Great and Small,Drama,Comedy,,,,8.6,"based on novel or book,veterinarian,country life,yorkshire,period drama"
46958,Ravenswood,Drama,Mystery,Sci-Fi & Fantasy,,,7.1,"curse,spin off,teen drama,supernatural phenomena"
4027,Richard & Judy,Talk,,,,,2.3,"talk show,chat show"
46025,Infinite Stratos,Action & Adventure,Animation,Comedy,,,7,anime
5381,My Lovely Sam-Soon,Comedy,Drama,,,,8.3,"baking,baker,pastry"
31490,The Smothers Brothers Comedy Hour,Comedy,,,,,7.6,"music,folk music,yo yo,variety show"
61350,Please Like Me,Drama,Comedy,,,,7.9,"australia,depression,roommate,best friend,lgbt,young adult,gay"
93660,A Little Late with Lilly Singh,Comedy,Talk,,,,7.3,"talk show,late night"
